epsilon,sample_index,cluster_id,final_bits,stable,residual_norm,max_real_eig,x_initial,y_initial,x_final,y_final
0.02,192,0,001,1,3.9252311e-16,-1.2179959,-0.051164372 -1.596389 1.6347232,0.041801772 1.4863726 -1.1732945,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,193,4,010,1,3.9252311e-16,-1.2179959,-0.94812066 0.46010308 -0.37844037,0.91177571 0.28160854 1.1004361,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,194,5,101,1,3.9252311e-16,-1.2179959,1.1860211 -1.9056754 1.7588821,-1.0587197 -0.45721901 0.11809288,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,195,5,101,1,3.9252311e-16,-1.2179959,1.5362077 -0.79382391 -1.8809794,-1.1681845 0.88835647 -0.89539214,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,196,4,010,1,3.9252311e-16,-1.2179959,0.67888526 0.73529138 1.8275639,1.4991865 -0.78958244 1.0333402,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,197,5,101,1,3.9252311e-16,-1.2179959,-0.42287902 -1.1188566 -0.64174869,-0.88586683 1.496499 -1.4614827,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,198,1,110,1,3.9252311e-16,-1.2179959,1.411555 0.82096885 0.2548366,-0.83030565 -0.53873267 1.3472062,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,199,4,010,1,3.9252311e-16,-1.2179959,1.279081 -1.5092859 -0.24008375,1.3439639 -1.4016859 0.093159237,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.2,0,0,000,1,5.1021966e-16,-0.84308214,0.91407647 -0.94096384 -0.35984957,1.2916465 0.34236809 1.0502738,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,1,1,111,1,5.2357346e-16,-0.84308214,0.78942875 -1.0905656 -1.3857091,0.33728045 -0.53528519 -1.2911354,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,2,2,011,1,0,-0.33749745,-1.7723266 1.2359643 0.89457305,1.05094 -1.4599189 0.2991325,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,3,4,101,1,0,-0.33749745,-1.4014473 1.540932 0.48979686,-1.3840032 1.1061406 -0.75356499,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,4,4,101,1,2.0229226e-16,-0.33749745,1.8006168 -0.67272941 1.1184514,0.019622376 -0.075586859 -0.59452916,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,5,1,111,1,3.87148e-16,-0.84308214,1.976697 1.5155156 1.9877169,-1.2313898 0.32348971 -0.0067783188,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,6,5,001,1,0,-0.33749745,-0.82744894 0.47271415 1.8375661,0.73306752 0.43968294 -0.41697296,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,7,5,001,1,2.220446e-16,-0.33749745,0.32034448 -1.9801259 -0.97232137,0.42224248 0.44696834 -1.1211081,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,8,7,110,1,0,-0.33749745,-0.60631704 1.8769384 -1.1302214,-1.0197509 0.014559958 -0.40245277,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,9,1,111,1,5.958082e-16,-0.84308214,0.085392286 -1.733002 0.7167523,-0.28609164 -1.2219394 0.068419484,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,10,0,000,1,4.6997984e-16,-0.84308214,0.36078369 -0.74278168 -1.0563,1.1579395 0.41158144 -0.57284018,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,11,1,111,1,5.958082e-16,-0.84308214,1.1299734 -0.37657265 -0.092759203,-1.0634278 -0.58967307 -0.40539996,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,12,4,101,1,6.6844278e-16,-0.33749745,1.2906926 -1.1082749 0.081634916,-0.76678112 0.73166064 -1.053154,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,13,0,000,1,6.0402663e-16,-0.84308214,-0.038372117 -0.96404297 0.84341444,1.1435495 1.441756 0.56706961,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,14,5,001,1,0,-0.33749745,-1.979137 0.95631978 0.92244348,0.94966895 0.71375272 -1.0479308,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,15,1,111,1,5.756054e-16,-0.84308214,1.7298373 -0.96104091 1.2358238,-1.1122482 -1.2534994 -0.65004544,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,16,0,000,1,6.8222279e-16,-0.84308214,-1.6008161 -0.72811624 -1.3689514,1.1149108 0.83441702 1.1161964,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,17,1,111,1,5.2357346e-16,-0.84308214,0.3391214 -1.057513 -1.8361816,-1.2187139 -0.68685833 -0.67009827,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,18,2,011,1,2.0229226e-16,-0.33749745,-0.84431748 1.3359685 0.89392418,0.21691114 -0.21842173 -0.77868685,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,19,5,001,1,3.728763e-16,-0.33749745,0.38059513 -0.94400391 1.2365457,1.2529521 0.1254114 -1.3781004,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,20,3,100,1,6.2063354e-16,-0.33749745,0.74027204 -0.73675024 1.7088463,-1.266972 0.62505894 0.76003147,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,21,0,000,1,3.9968029e-16,-0.84308214,-1.826258 1.3369137 -1.076811,0.850432 0.98270321 0.16340493,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,22,1,111,1,5.1789256e-16,-0.84308214,0.40465721 1.7314642 -1.3707702,0.052110784 -0.38583388 -1.4394642,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,23,0,000,1,5.2357346e-16,-0.84308214,-1.591731 -0.62498844 1.4236698,1.0526176 -0.55228844 0.66587821,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,24,4,101,1,0,-0.33749745,0.34511618 1.3230297 1.0806004,-0.54648462 1.1137413 0.55253471,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,25,5,001,1,0,-0.33749745,-1.5078436 -1.6539312 -1.7528096,0.89804232 -6.2543283e-05 -1.2116479,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,26,4,101,1,0,-0.33749745,0.58150301 0.63172805 1.5167213,0.37161327 1.4984276 0.15646897,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,27,7,110,1,2.220446e-16,-0.33749745,-0.16812862 1.2543306 -0.94350623,-0.75837852 0.67049109 1.0163357,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,28,3,100,1,0,-0.33749745,0.72410237 -1.1311949 0.23279026,-1.2389505 1.0773428 1.4065035,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,29,5,001,1,0,-0.33749745,-1.9258306 -0.4392333 1.4542639,1.0464204 -0.40112756 -0.77689371,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,30,3,100,1,0,-0.33749745,0.30409827 -0.45540016 -1.9399414,0.046050123 -0.38638389 -0.3796397,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,31,0,000,1,4.8291511e-16,-0.84308214,-1.306518 0.39322266 -0.95881562,1.4839153 0.40731191 0.86432439,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,32,0,000,1,5.2357346e-16,-0.84308214,1.2228022 -1.2053865 1.4870651,0.92959087 0.2864282 1.0658737,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,33,0,000,1,5.2357346e-16,-0.84308214,-0.36423199 -1.0133145 -0.74683775,0.86332023 0.3211248 0.04945648,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,34,3,100,1,0,-0.33749745,1.3824752 -1.596627 -1.894933,0.25487017 0.57981672 1.0502709,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,35,3,100,1,2.0229226e-16,-0.33749745,-0.12657138 0.62560562 -0.54880864,-1.0782061 0.99167667 1.3152634,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,36,2,011,1,6.2063354e-16,-0.33749745,-1.4594213 0.47275032 0.58512352,0.57560703 -0.17442197 -0.51465267,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,37,4,101,1,0,-0.33749745,-0.45998822 -0.87903718 0.30987679,-1.1149113 -0.04848667 0.17721085,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,38,1,111,1,6.0402663e-16,-0.84308214,1.5396678 0.14287678 -0.6840569,0.32941061 -1.3332707 -0.57976399,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,39,6,010,1,2.0229226e-16,-0.33749745,0.092679897 0.47423804 -1.164414,0.8965854 -0.61385032 1.4559789,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,40,3,100,1,0,-0.33749745,1.8020743 -0.53050093 -1.8760832,0.3120515 1.0967903 0.056915842,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,41,1,111,1,5.1021966e-16,-0.84308214,1.5121118 -0.24128146 0.15322885,-0.29230096 -1.2525104 -0.88314047,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,42,1,111,1,6.1534806e-16,-0.84308214,1.4781461 -0.035171932 0.82342518,0.54615322 -0.9706269 -1.3769161,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,43,5,001,1,0,-0.33749745,-1.4039102 -1.9065115 -1.0737073,0.19217977 -0.33816691 -0.84533296,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,44,1,111,1,5.756054e-16,-0.84308214,1.1575321 -0.89432556 1.62648,-1.0478524 -0.8748901 -0.88837619,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,45,4,101,1,2.0229226e-16,-0.33749745,-1.2580834 -1.4514118 1.9119451,-1.1277927 1.2775942 -0.58738702,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,46,0,000,1,6.5267518e-16,-0.84308214,-1.5624022 -0.56874968 -0.058600242,0.45309463 1.4258152 0.096672921,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,47,4,101,1,0,-0.33749745,0.43449272 0.74749265 -1.2466402,-0.19279667 0.79772012 -0.95310628,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,48,1,111,1,5.2357346e-16,-0.84308214,-1.3269396 0.65803113 0.2458601,-0.8423034 -0.48886222 -0.92918813,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,49,0,000,1,4.1659261e-16,-0.84308214,-1.3209014 0.45521988 -1.7468549,-0.54130554 1.0138328 0.93536225,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,50,6,010,1,0,-0.33749745,-1.1438209 -0.93708074 -0.90480311,-0.27963546 -0.88168939 -0.35805588,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,51,1,111,1,5.2357346e-16,-0.84308214,-1.147104 0.28075089 -0.39600166,-0.56518384 -1.1914111 -1.2702383,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,52,3,100,1,0,-0.33749745,1.0246361 -0.99735729 -1.5011939,-0.43542982 0.22913253 1.4262837,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,53,4,101,1,2.0229226e-16,-0.33749745,-1.0483814 1.9260041 -0.40854839,-1.2008654 1.3299775 -1.2695166,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,54,1,111,1,3.9968029e-16,-0.84308214,-1.7141721 -1.3504287 1.8348487,-1.2504418 -0.94674611 -0.38732652,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,55,3,100,1,0,-0.33749745,1.6568316 1.7448164 1.0785783,-0.32537113 0.73282329 1.2303395,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,56,7,110,1,0,-0.33749745,0.63326326 1.2400327 -0.66566253,-1.3632316 -0.1525584 1.0819714,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,57,6,010,1,4.6417414e-16,-0.33749745,-1.2820448 -1.4829636 -0.2058212,-0.59022285 -1.4844885 0.89227449,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,58,7,110,1,0,-0.33749745,0.88814955 1.8686398 -1.9117435,-1.1367825 -0.22498381 0.69958511,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,59,0,000,1,6.6613381e-16,-0.84308214,-0.93042977 -1.5393953 -1.5114048,-0.3572345 -0.44407972 1.2452883,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,60,2,011,1,8.257552e-16,-0.33749745,-0.199354 -0.17144264 1.7812171,0.11350939 -1.3123781 -1.4096835,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,61,2,011,1,8.257552e-16,-0.33749745,-0.26138461 -1.0600996 0.57801712,0.14945658 -0.65748128 -1.4019926,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,62,7,110,1,0,-0.33749745,-0.79760155 0.79113855 0.24596935,-1.1103366 -1.2991911 0.40218448,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,63,1,111,1,5.1021966e-16,-0.84308214,1.9493933 1.6092469 1.0973739,-1.3991683 0.69266359 -0.68660186,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,64,7,110,1,0,-0.33749745,1.6226964 -0.66992158 -0.50190777,0.59754064 -1.3038813 -0.25685963,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,65,0,000,1,6.5267518e-16,-0.84308214,-1.3523578 0.56041008 -0.95315416,-0.32498828 1.0843358 0.10466139,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,66,0,000,1,5.2357346e-16,-0.84308214,1.2735389 1.0624603 -1.010943,0.73626577 1.2916093 0.80004316,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,67,4,101,1,8.257552e-16,-0.33749745,0.90175115 -1.3271021 0.055068779,-1.2676735 0.017978902 -1.2298057,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,68,5,001,1,0,-0.33749745,1.390123 -0.14156097 -0.37039267,0.71797707 0.20750021 -0.68237481,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,69,0,000,1,6.0402663e-16,-0.84308214,0.58320313 0.0042701682 -0.47343998,0.94577543 0.4286189 -0.067619173,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,70,1,111,1,5.2357346e-16,-0.84308214,1.9540572 0.45863226 0.48799334,-0.13888513 -0.36023767 -0.19246865,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,71,2,011,1,0,-0.33749745,-0.90130825 1.56914 -1.6136677,1.3506282 0.59266496 -0.92242861,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,72,0,000,1,4.8849813e-16,-0.84308214,-1.5118999 -0.6998063 -0.38358598,1.3199963 0.11802138 0.071373797,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,73,1,111,1,5.1021966e-16,-0.84308214,1.8247394 0.73655617 1.0568628,-0.75277549 0.16010088 -1.0773111,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,74,2,011,1,0,-0.33749745,-1.1868505 0.54964346 -1.2514299,0.11109685 -0.37689254 -0.90175144,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,75,0,000,1,5.2357346e-16,-0.84308214,-1.9696907 -0.7465263 -0.25119428,-0.35058921 0.30467518 1.4524614,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,76,4,101,1,6.2063354e-16,-0.33749745,1.4043107 -0.39750798 0.89384967,-0.86950859 1.1383922 -0.9877466,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,77,4,101,1,0,-0.33749745,-0.73903817 1.2353369 1.8997993,-1.4953641 1.3461003 -1.2836395,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,78,3,100,1,4.7259522e-16,-0.33749745,1.0100565 -0.53062645 -1.0733517,0.20310499 0.67894724 -0.42859026,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,79,5,001,1,0,-0.33749745,-1.028747 -1.4598202 1.0778823,0.93218279 -0.16207245 0.0096237965,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,80,5,001,1,0,-0.33749745,0.37405634 -1.6688687 -0.83636952,0.3072602 -0.4477195 -1.1511809,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,81,7,110,1,4.7829872e-16,-0.33749745,-1.9422922 -0.038583571 -0.18589192,-0.75851592 -1.3791112 0.60659397,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,82,3,100,1,4.6417414e-16,-0.33749745,0.89601253 -1.8516406 -1.0680024,-1.0586619 -0.25960617 0.29053671,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,83,6,010,1,0,-0.33749745,0.5450063 1.0467189 0.17798463,0.49055667 0.010686517 0.95691508,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,84,0,000,1,4.8291511e-16,-0.84308214,0.12850913 0.35465625 -0.66008879,1.2424406 1.3243857 0.49342583,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,85,3,100,1,2.0229226e-16,-0.33749745,0.64885977 -0.36033953 -1.0777674,-0.51943387 -0.056150958 1.312719,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,86,0,000,1,6.3155981e-16,-0.84308214,-1.1875203 -0.84699825 1.7485791,-0.12492383 0.83116949 0.65196305,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,87,0,000,1,4.8291511e-16,-0.84308214,-0.55699115 -1.5572076 -1.7088367,0.9246489 1.2628089 -0.66141924,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,88,3,100,1,0,-0.33749745,0.83883485 0.03087825 0.71575404,-0.28146028 0.76565559 1.4793745,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,89,0,000,1,3.87148e-16,-0.84308214,0.0050120329 1.218296 -1.0159048,0.12349118 1.2744747 -0.68750778,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,90,2,011,1,2.0229226e-16,-0.33749745,-1.5898398 -0.80728381 -0.64583513,0.80180877 -0.94526887 -0.69896719,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,91,1,111,1,5.756054e-16,-0.84308214,1.1346913 -0.38955403 1.9866076,-1.4080208 -1.1048379 -0.86109619,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,92,4,101,1,0,-0.33749745,1.2748891 0.21564946 1.4414014,-0.50979149 0.97541146 -1.3665813,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,93,7,110,1,0,-0.33749745,0.094103315 1.6621566 -0.93077696,-1.07242 -0.54463437 1.4206658,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,94,1,111,1,3.87148e-16,-0.84308214,1.8550151 0.6609422 1.901512,-0.64525444 0.61504476 0.14826583,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,95,5,001,1,3.728763e-16,-0.33749745,-1.1070807 -1.4159014 0.55481408,-0.11630346 -0.18770631 -0.42869657,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,96,1,111,1,4.8849813e-16,-0.84308214,-1.1571116 1.7604002 0.38769047,-1.121657 -0.046810779 -0.57846162,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,97,6,010,1,0,-0.33749745,-0.44510014 1.2129823 1.8885103,0.047091232 -0.98326417 0.77232548,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,98,1,111,1,6.3155981e-16,-0.84308214,-1.9095867 0.53750673 -0.22889085,-0.50043759 -1.3532021 -0.6639665,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,99,0,000,1,6.6613381e-16,-0.84308214,-1.6861098 1.1211428 -0.73189813,1.1782872 0.73336172 0.82555785,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,100,1,111,1,4.6151104e-16,-0.84308214,1.9740858 1.9458122 0.56801261,0.0093806151 -0.070940617 0.32218067,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,101,2,011,1,2.0229226e-16,-0.33749745,-0.19914876 -0.98558705 -0.29456431,1.0786547 -0.98108823 -1.3452355,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,102,1,111,1,5.5288661e-16,-0.84308214,1.9367527 0.92235546 0.4934894,-0.50347236 -0.47049524 -0.42331138,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,103,0,000,1,3.9968029e-16,-0.84308214,-1.9301838 0.70697669 -1.0114594,1.099386 1.3999103 0.18707091,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,104,0,000,1,6.8222279e-16,-0.84308214,-0.81959716 0.73865092 -1.3286994,0.82377856 0.76468755 1.0866555,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,105,5,001,1,2.220446e-16,-0.33749745,-1.75955 -0.047611432 1.5270183,-0.076665441 -0.033286849 -0.38426118,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,106,1,111,1,6.0402663e-16,-0.84308214,1.5172891 0.99590977 0.15081094,-0.80651639 0.30612951 -0.59421438,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,107,0,000,1,5.1789256e-16,-0.84308214,-1.3913238 -1.5702553 1.5553691,0.10902917 -0.13589958 1.103453,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,108,0,000,1,6.6613381e-16,-0.84308214,1.4984175 0.74411546 -1.8474265,0.63205747 1.4433688 -0.48490483,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,109,6,010,1,0,-0.33749745,-1.4933018 1.6216654 -0.61775398,0.069566321 -1.2329458 0.83758393,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,110,0,000,1,5.756054e-16,-0.84308214,-0.41600231 -0.35168704 -0.73805476,1.2463327 0.97253339 -0.55276453,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,111,1,111,1,4.8291511e-16,-0.84308214,-0.60822337 0.91948104 1.3707847,-1.0833999 -1.4985261 0.22500583,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,112,7,110,1,3.728763e-16,-0.33749745,1.3938365 1.9719983 -0.69764862,-0.25033731 0.02465722 1.2212579,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,113,3,100,1,6.9555273e-16,-0.33749745,0.32975593 -1.045579 -1.1491945,-0.81131679 0.38899408 0.6271291,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,114,6,010,1,0,-0.33749745,0.92266915 0.27034846 -1.0255606,1.3835048 -0.70564134 -0.57498828,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,115,4,101,1,6.1263793e-16,-0.33749745,1.0736659 -1.6842774 -0.019200766,0.043669211 1.3810448 -1.2219113,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,116,0,000,1,4.6997984e-16,-0.84308214,0.29937602 1.9051486 -0.61533287,0.62945729 1.440411 0.72704796,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,117,4,101,1,6.9555273e-16,-0.33749745,-1.2718473 -1.0178561 0.29471264,-1.4534172 1.1766496 -0.21535576,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,118,1,111,1,5.958082e-16,-0.84308214,1.3884569 -1.6359895 1.2159091,-0.057410976 -0.93438015 0.56651686,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,119,3,100,1,0,-0.33749745,0.032387979 0.67058549 -0.56729259,-0.23770924 0.67448018 0.25374869,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,120,1,111,1,6.1534806e-16,-0.84308214,-0.80752655 0.65492443 0.53427918,-1.0436137 0.24424913 -1.4938051,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,121,6,010,1,2.0229226e-16,-0.33749745,1.717148 1.1337984 0.41320355,1.287284 -1.0008202 0.7620223,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,122,1,111,1,6.0402663e-16,-0.84308214,-0.68307502 0.048796344 1.5653128,-0.88155636 -0.63662658 -0.42538536,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,123,4,101,1,0,-0.33749745,0.64537244 -0.059928946 0.6901323,-0.33731605 1.4692024 -1.1902694,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,124,5,001,1,4.7829872e-16,-0.33749745,-0.0026786065 -1.7428893 -0.051944073,0.37928823 -0.65009559 -0.7133077,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,125,6,010,1,0,-0.33749745,-1.7157289 0.99629537 0.5138422,-0.45681186 -1.2644679 1.2356447,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
